,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,Phase
912,-0.00166965,0.00353606,-5.57e-06,-0.00015334,0.00220252,-0.00018431,-0.00453053,0.00042768,-0.00023053,0.01065457,0.00791355,0.00114982,-0.00018041,-0.00014588,1.486e-05,-4.089e-05,-0.00013134,1.787e-05,-2.976e-05,-0.00077123,-5.745e-05,-0.00027845,-0.00028902,-5.264e-05,0.00391043,0.00221553,0.00455651,0.01332164,0.00023248,0.00013872,0.00077394,0.00040477,'D'
4079,-9.226e-05,-0.00015994,-4.877e-05,-0.00012613,-0.00024167,-5.651e-05,0.00033237,-0.00017456,-1.866e-05,-0.00012163,-0.00024241,-3.877e-05,1.033e-05,5.69e-06,1.78e-06,9.63e-06,1.585e-05,2.36e-06,-1.742e-05,1.026e-05,1.8e-07,8.84e-06,1.51e-05,1.04e-06,0.00019098,0.0002784,0.00037589,0.00027397,1.193e-05,1.869e-05,2.022e-05,1.753e-05,'D'
4865,-0.00039952,0.00024797,-0.00014213,-0.00012345,8.47e-05,2.516e-05,-0.00035422,0.00023635,-0.00011538,-0.00013411,4.24e-05,2.064e-05,-5.392e-05,5.225e-05,-5.58e-06,-3.372e-05,4.13e-06,-2.49e-06,-4.287e-05,3.607e-05,-5.59e-06,-3.069e-05,-1.5e-06,-2.95e-06,0.00049123,0.00015181,0.00044119,0.00014216,7.529e-05,3.406e-05,5.631e-05,3.087e-05,'D'
4111,-0.00022037,-3.184e-05,-2.676e-05,-0.00440728,-0.00234616,-0.00126048,1.534e-05,-7.435e-05,-2.7399999999999995e-05,-0.00266328,-0.00137762,-0.00081639,-0.0002435,3.357e-05,-2.107e-05,0.00012073,-0.00021504,-6.182e-05,2.42e-06,-1.827e-05,-3.1e-06,0.00032489,-9.028e-05,3.159e-05,0.00022426,0.00514951,8.071e-05,0.00310763,0.00024670000000000003,0.00025424,1.869e-05,0.00033867,'D'
2123,0.00245672,-0.00153744,-0.00014713,0.01327322,-0.00775466,-0.00020939,0.00171992,7.396e-05,-0.00047699,0.0005497000000000001,-0.00187944,-0.00022423,8.036e-05,0.00069446,-2.291e-05,0.00383314,-0.00124119,3.0799999999999996e-05,0.00031662,-1.616e-05,-0.00010913,1.4e-07,0.00019318,6.36e-06,0.00290186,0.01537391,0.00178637,0.00197098,0.00069946,0.0040292,0.00033528,0.00019329,'D'
1919,-0.00053867,-0.00016869,2.138e-05,-0.00075472,-0.00031835,3.788e-05,-0.00020311,-0.00035814,5.819e-05,-0.00143641,-0.00097785,0.00099635,7.048e-05,-3.25e-06,3.02e-06,0.00011917,1.506e-05,-1.48e-06,0.0001109,-1.739e-05,-5.24e-06,-0.00011785,-0.00015444,0.00016343,0.00056487,0.00081999,0.00041582,0.00200304,7.062e-05,0.00012013,0.00011238,0.00025386,'D'
1747,0.00067482,0.00049264,0.00017902,0.00125349,-0.00215971,0.00028819,0.00060625,0.00039496,-1.458e-05,0.00105294,-0.001594,0.00029761,-1.687e-05,-0.00036545,-1.782e-05,0.00044648,-0.00089388,0.00013463,-0.00017549999999999998,-0.0003739,1.725e-05,0.00022213,-0.00049948,0.0001205,0.00085448,0.00251369,0.0007237,0.00193342,0.00036627,0.00100821,0.00041339,0.00055977,'D'
452,-0.00010148,0.00032359,7.821e-05,0.00057018,8.548e-05,-3.16e-06,0.00076263,0.00013678,-5.171e-05,-2.287e-05,0.00018428,-6.557e-05,-2.52e-05,-2.866e-05,-5.35e-06,-0.00010448,-3.58e-06,2.52e-06,-5.372e-05,-2.368e-05,-3.51e-06,-0.00010241,-2.232e-05,8.43e-06,0.00034803,0.00057656,0.00077652,0.00019693,3.854e-05,0.00010457,5.881e-05,0.00010515,'D'
919,0.00102863,-0.01088907,-0.00025406,-0.008022399999999999,-0.00780492,-0.00115076,0.00459081,-0.01083163,-0.00075982,-0.00265472,-0.01102771,0.00029243,-0.00014442,1.438e-05,5.92e-06,-0.00205541,0.00049735,-0.00018556,0.00066962,-0.00072049,-0.00013756,-0.00045332,0.00058425,0.00025276,0.01094049,0.01125166,0.01178886,0.01134652,0.00014526,0.00212285,0.00099319,0.0007815000000000001,'D'
7963,-0.00368013,-0.00452247,0.00055325,0.00487787,-0.000787,0.00047964,-4.965e-05,-7.221e-05,8.556e-05,0.00122514,-0.00053849,0.0003055,-0.00071163,-0.00062094,8.025e-05,0.00466967,-0.00213938,0.00068779,-6.44e-06,4.28e-05,1.574e-05,0.00285401,-0.00069618,0.00047893,0.0058568000000000005,0.00496418,0.00012248,0.00137269,0.00094785,0.00518226,4.605e-05,0.00297647,'D'
9363,0.01290887,0.0063742,-0.00145426,0.00464363,-0.00503671,0.00197351,0.01186314,0.00536944,-0.00101311,0.00985392,-0.00659268,0.00222153,0.00656666,0.00114364,-0.00053291,0.00266046,-0.00208617,0.00124903,0.00524256,0.00171367,-0.00043019,0.00515229,-0.00288216,0.00165988,0.01447012,0.00712927,0.01306106,0.01206227,0.00668677,0.0036042,0.00553229,0.00613255,'H'
974,0.00605137,0.00090706,-0.00054548,-0.00336377,0.00065752,0.00014703,0.00760625,3.241e-05,-0.00106813,-0.00271689,0.00019771,3.917e-05,0.00081298,0.00014312,-0.00012413,-0.00025596,7.846e-05,1.455e-05,0.00123884,1.956e-05,-0.00018054,-0.00024678,4.367e-05,6.84e-06,0.00614323,0.00343058,0.00768095,0.00272436,0.00083476,0.00026812,0.00125208,0.00025069999999999997,'D'
3180,0.00041933,0.00149644,0.0001869,-0.00066979,0.0016079999999999998,0.00018846,0.00038205,0.00139,5.222e-05,-0.00069763,0.00172411,2.434e-05,-1.646e-05,-5.99e-06,-9.89e-06,2.109e-05,-2.741e-05,-4.19e-06,1.66e-06,-6.29e-06,-6.98e-06,-1.208e-05,1.731e-05,-2.031e-05,0.00156528,0.00175209,0.0014425,0.00186006,2.012e-05,3.484e-05,9.55e-06,2.9299999999999997e-05,'H'
7116,0.0004306,0.00018268,0.00153363,-0.00078083,0.00027543,0.00729361,0.00032363,0.00021152,0.00103724,-0.00097455,0.00036806,0.00513288,1.836e-05,-2.252e-05,0.00025281,8.853e-05,-5.8e-07,0.00026135,1.575e-05,2.3199999999999998e-05,0.00026771,0.00018277,-7.528e-05,0.00012406,0.00160337,0.00734046,0.00110695,0.00523753,0.00025447,0.00027593,0.00026917,0.00023337,'D'
3226,-0.00308227,0.0008650999999999999,-0.00014322,0.00033227,-0.00036132,-1.581e-05,-0.00348409,0.00076976,-0.00010155,0.00081312,-0.00059748,-0.00017376,0.00035678,-8.158e-05,1.402e-05,-3.919e-05,7.07e-06,6.54e-06,0.00033395,-0.00012483,1.994e-05,-0.00010081,3.479e-05,2.535e-05,0.00320458,0.00049113,0.00356955,0.00102388,0.00036625,4.036e-05,0.00035708,0.00010961,'D'
3847,0.00164144,-0.0007566,2.775e-05,0.00070505,-0.00078762,0.00023774,0.00158124,-9.827e-05,8.49e-06,0.00065256,-0.000556,0.00030331,0.00052499,-0.00030474,1.449e-05,-1.331e-05,5.131e-05,-9.34e-06,0.00035164,-0.00024001,2.432e-05,-6.045e-05,9.134e-05,-3.812e-05,0.00180763,0.0010835,0.00158431,0.00090938,0.00060719,5.382e-05,0.00042644,0.00011598,'D'
2608,0.00075329,0.00049467,0.00020779,-0.00019586,2.915e-05,3.174e-05,0.00090671,-0.00055654,6.913e-05,-0.00016140000000000002,0.00017566,3.3100000000000005e-05,-7.437e-05,0.00012226,4.526e-05,-4.036e-05,-8.743e-05,6.38e-06,2.55e-05,-3.087e-05,4.137e-05,-3.823e-05,-7.706e-05,5.41e-06,0.00092484,0.00020054,0.00106613,0.00024084,0.00015008,9.651e-05,5.757e-05,8.619e-05,'D'
323,-0.0010321,0.00185567,-0.00014255,-0.00049106,2.286e-05,-8.687e-05,-0.00061912,0.00153344,3.795e-05,0.00074615,-0.00163783,0.00046538,-9.06e-06,0.00011719999999999999,1.146e-05,-7.381e-05,1.597e-05,6.98e-06,0.00031588,-0.00019055,-6.797e-05,-0.00088886,-0.00436032,0.00017679,0.00212816,0.0004992,0.00165414,0.00185897,0.00011811,7.584e-05,0.00037511,0.00445351,'D'
4349,0.00076976,0.00031932,-1.566e-05,9.58e-05,-0.00041076,5.934e-05,0.00099646,0.00026674,2.862e-05,7.262e-05,-0.0003708,3.346e-05,2.131e-05,7.28e-06,-3.27e-06,-7.928e-05,-3.61e-06,-8.61e-06,8e-06,3.31e-06,-5.06e-06,-5.498e-05,-5.16e-06,-5.16e-06,0.00083351,0.00042594,0.00103194,0.00037932,2.275e-05,7.983e-05,1.003e-05,5.546e-05,'D'
1852,-0.00059523,9.9e-07,-5.048e-05,0.00017622,5.387e-05,-0.00012596,-0.00052835,-0.00021451,-1.25e-06,0.00038719,-1.808e-05,7.303e-05,-2.473e-05,-4.42e-06,1.99e-06,6.989e-05,5.47e-06,-8.11e-06,-3.513e-05,1.655e-05,1.153e-05,8.982e-05,2.72e-05,-7.2000000000000005e-06,0.00059737,0.00022321,0.00057024,0.00039443,2.52e-05,7.057e-05,4.051e-05,9.412e-05,'D'
8651,-8.347e-05,0.00063628,0.00011075,-0.00072069,-0.0017794,6.994e-05,-5.106e-05,0.00066091,0.00010491,-0.00040668,-0.00122217,0.00022441,-0.00240148,-0.00294275,0.00045569999999999996,0.00016442,0.0002599,-2.753e-05,-0.00239107,-0.00293485,0.00045383,0.00012306,0.00022159,-4.571e-05,0.00065122,0.00192108,0.00067113,0.00130746,0.00382551,0.00030877,0.00381267,0.00025755,'H'
5377,0.00070928,0.00159407,-0.00032007,-0.00088373,-0.00095375,0.00010484,0.00043664,0.00027071,-0.0001381,-0.00011756,-0.00317527,1.903e-05,0.00019372,7.390000000000001e-05,-4.797e-05,-1.39e-05,1.4099999999999999e-05,-1.955e-05,7.598e-05,2.065e-05,-1.147e-05,-5.233e-05,0.00017297,-2.063e-05,0.00177386,0.00130445,0.00053199,0.0031774999999999998,0.00021282,2.783e-05,7.957e-05,0.00018189,'H'
1986,-8.291e-05,-0.00052967,3.384e-05,-0.00876192,0.0040034,-0.00172874,-0.00258599,0.00199976,-0.00029724,-0.00301104,-0.00027522,0.00086488,0.00017142,-2.734e-05,-1.389e-05,-0.00608489,0.00266837,-0.00023239,-0.00027872,0.00067009,-7.91e-06,-0.00613187,0.00113511,-0.0002002,0.00053718,0.00978709,0.00328249,0.00314485,0.00017414,0.00664831,0.00072579,0.00623926,'D'
16,-0.00159247,-0.00093598,-8.43e-06,-0.00033688,-0.0005338999999999999,-3.25e-06,-0.00093164,-0.00056307,-0.00031459,-0.0003474,-0.00053982,-5.39e-06,-0.00031252,-5.113e-05,-2.89e-06,4.26e-05,-1.539e-05,-1.203e-05,-0.00010393,-1.969e-05,-7.216e-05,4.386e-05,-1.477e-05,-1.177e-05,0.00184718,0.00063131,0.00113312,0.00064197,0.00031669,4.686e-05,0.00012805,4.776e-05,'D'
4760,2.799e-05,-0.00042179,4.452e-05,0.00010707,-0.00023508,4.302e-05,-0.00040776,-0.001318,-5.45e-05,0.00081645,-0.00076742,0.0002056,-1.054e-05,3.212e-05,-4.93e-06,3.71e-06,2.975e-05,-4.26e-06,3.304e-05,-1.487e-05,-7.08e-06,9.14e-06,-8.57e-06,-3.78e-06,0.00042506,0.00026187,0.00138071,0.00113921,3.416e-05,3.028e-05,3.692e-05,1.309e-05,'H'
4754,0.00033572,-0.00128113,0.00010176,6.133e-05,-0.00112646,9.313e-05,0.00026126,-0.00106009,8.511e-05,0.00035686,-0.00151505,7.949e-05,-1.995e-05,0.0001374,4.35e-06,-5.32e-06,0.00013596,1.34e-06,-1.963e-05,0.00011923,2.26e-06,0.00039186,0.00010363,0.00011217,0.00132829,0.00113197,0.00109512,0.00155854,0.00013891,0.00013607,0.00012085,0.00042057,'H'
7547,-5.63e-06,0.00065858,-0.00010209999999999999,-0.00017099,-0.00039915,-8.52e-06,1.406e-05,0.00065949,-0.00011619999999999999,-0.00020711,-0.00037054,-1.2e-05,2.493e-05,-5.381e-05,2.96e-06,1.824e-05,9.01e-06,-1.5e-06,3.178e-05,-4.862e-05,5.7999999999999995e-06,2.041e-05,7.27e-06,-1.29e-06,0.00066647,0.00043432,0.0006697999999999999,0.00042466,5.938e-05,2.0399999999999998e-05,5.837e-05,2.17e-05,'D'
909,0.00010931,0.00503793,-0.00042181,0.00067364,0.00187578,-0.00032434,0.00353009,0.00200906,0.0009392999999999999,-0.0066593,-0.00317077,-0.00159023,0.004737699999999999,0.00058477,-0.00063527,-0.00032989,-0.00169665,-0.00020049,0.00353633,-0.00066305,7.317e-05,-0.00012583,-0.00010948,8.19e-06,0.00505674,0.00201929,0.00416895,0.00754512,0.00481574,0.00174001,0.00359869,0.00016699,'D'
3254,-0.00020991,0.00014723,-2.668e-05,0.00038062,-0.00044974,-0.00037341,-0.00041267,7.104e-05,-2.07e-06,0.00043343,-0.00012088,-8.823e-05,-3.87e-06,-6.5e-07,8.9e-07,-4.617e-05,6.854e-05,7.167e-05,4.83e-06,5.02e-06,4e-07,-1.059e-05,1.9e-07,2e-06,0.00025778,0.00069755,0.00041874,0.00045854,4.02e-06,0.00010939,6.98e-06,1.078e-05,'D'
8756,-0.010034999999999999,-0.0120707,0.00189057,0.00036162,0.00028657,7.916e-05,-0.0103474,-0.00982704,0.00171611,0.00042383,0.00034254,9.048e-05,-0.00328773,-0.00387857,0.00051474,-0.00010342,0.00015795,4.004e-05,-0.00343246,-0.00336404,0.00047880000000000004,-0.00014139,0.00010232,2.965e-05,0.01581067,0.00046814,0.01437304,0.00055241,0.00511053,0.00019299,0.00482989,0.00017703,'D'
9244,0.00317848,0.00535956,-0.0005799,-1.945e-05,-0.00017230000000000001,7.1e-06,0.00288184,0.00321424,-0.00040309,-4.970000000000001e-05,0.00028501,-3.886e-05,0.00101415,0.00197964,-0.00021237,2.48e-05,-8.629e-05,4.81e-06,0.0008807,0.0010714000000000001,-0.00013769,3.339e-05,3.976e-05,-4.87e-06,0.00625811,0.00017354,0.00433575,0.00029191,0.00223441,8.991e-05,0.00139373,5.215e-05,'D'
8220,-0.00057898,-0.00081923,0.00016998,0.00014429,-0.00034149,-0.00031299999999999996,-0.00567616,-0.00288819,0.00156901,-8.026e-05,-0.0007693999999999999,-0.00029497,-0.00054432,-0.00018082,0.00012494,6.733e-05,0.00044546,1.977e-05,-0.00175874,-0.00057634,0.00065394,-9.588e-05,0.00027539999999999997,-2.378e-05,0.00101747,0.00048519,0.00655914,0.0008279,0.00058702,0.00045095,0.0019629,0.00029258,'D'
6912,0.00200858,-0.00107753,-0.00624053,-0.00212184,0.00203387,0.00874114,0.00175393,-0.00080897,-0.00283643,-0.00090315,0.00160631,0.00800587,0.00026253,-0.00018695,-0.00049955,-0.0001694,-0.00044131,0.00046926,0.00055625,-0.00012384,-0.00017336,-0.00020993,-0.00042207,0.00053273,0.00664377,0.00922206,0.00343163,0.00821522,0.0005945,0.00066608,0.00059566,0.00071134,'D'
8312,0.00238575,-0.0010112,0.00042984,-0.0026143,-0.00348419,0.00032243,0.00056393,-0.00045959,3.099e-05,0.00445029,-0.00148327,0.00054743,-0.00024241,0.00020059999999999997,8.526e-05,-0.00085776,0.00040123,-0.00010051,8.283e-05,-8.769e-05,6.79e-06,-0.00073637,0.00042486,-0.00013576,0.00262661,0.00436785,0.00072815,0.0047228,0.00032599999999999996,0.00095228,0.00012082,0.00086092,'D'
4321,-0.00130481,7.203e-05,-3.393e-05,-0.00020976,-0.00166836,-0.00026495,-0.0012247,0.00043525,3.98e-06,-0.00052248,-0.00163462,-0.00029445,-0.0001198,-2.84e-06,4.37e-06,4.124e-05,-0.00020065,-4.215e-05,-0.00013363,2.186e-05,3.82e-06,-3.876e-05,-0.00039785,-6.884e-05,0.00130724,0.00170224,0.00129975,0.00174117,0.00011992,0.00020913,0.00013546,0.00040562,'D'
7568,-0.00258989,-0.00486004,0.00078785,-0.00532025,0.00700557,-0.00089181,-0.00239295,-0.00254818,0.00012081,-0.00388536,-0.00169081,-0.00015579,0.00028215,0.00025065,-3.97e-05,-0.0012897,0.00186118,-0.00024245,6.257e-05,0.00017369,7.32e-06,-0.00094728,-0.00041166,-5.4600000000000006e-05,0.00556311,0.00884185,0.00349772,0.00424018,0.00037949,0.0022773000000000003,0.00018477,0.00103431,'D'
4642,0.00116674,-0.00089415,9.308e-05,0.00023496,-0.00057875,-4.357e-05,-5.925e-05,-0.0001965,-1.537e-05,0.00031756,-0.00027568,1.94e-06,-0.00022230000000000004,6.182e-05,-5.74e-06,3.79e-06,3.694e-05,-7.2e-07,-1.123e-05,-2.78e-06,1.74e-06,-1.996e-05,3.863e-05,-1.95e-06,0.0014729,0.00062615,0.00020581,0.00042053,0.00023081,3.714e-05,1.17e-05,4.352e-05,'D'
8433,0.00535738,0.00553163,-0.00066197,-0.00073558,-0.00033831,-8.978e-05,0.0049292,0.00522488,-0.00085613,-0.00073584,-0.00033744,-8.987e-05,0.00142047,0.00173363,-0.00020893,-0.00031992,-0.00016042,-1.627e-05,0.00137801,0.00174936,-0.00021539,-0.00031983,-0.00016083,-1.621e-05,0.00772908,0.00081461,0.0072339,0.00081449,0.00225097,0.00035826,0.00223731,0.00035835,'D'
3901,-0.00676181,-0.00381648,-0.00225261,0.00351172,-0.00163867,0.00057114,-0.00700113,-0.00467777,-0.00228676,0.0033385,-0.00151142,0.00051214,0.00060517,8.118e-05,0.00015905,0.00030178,-0.00026977,3.152e-05,0.00147941,0.00042485,0.00039623,0.0003425,-0.00027562,3.492e-05,0.00808467,0.0039171,0.00872506,0.0037003,0.00063096,0.00040599999999999995,0.00158938,0.00044101,'H'
7754,4.262e-05,0.00094665,-3.555e-05,-0.00103003,-8.017e-05,-0.00011231,7.143e-05,0.00097859,-4.015e-05,-0.0017805999999999998,-0.00043483,-0.00018778,-3.869e-05,0.00029218,-1.625e-05,0.00309435,0.00085273,0.00035944,-3.8799999999999994e-05,0.00029209,-1.624e-05,0.00067371,0.00035236,6.362e-05,0.00094828,0.00103923,0.00098202,0.00184252,0.00029517,0.00322976,0.0002951,0.00076295,'D'
1487,0.00010978,6.343e-05,1.818e-05,-0.0005113,0.00013201,7.307e-05,-0.0001121,3.009e-05,1.925e-05,-0.00038719,0.0002049,4.089e-05,2.868e-05,2.574e-05,5.04e-06,-0.00407623,0.0011535,-0.00025632,1.966e-05,1.096e-05,4.35e-06,-1.328e-05,3.069e-05,-1.35e-06,0.00012808,0.0005331,0.00011766,0.00043997,3.887e-05,0.00424405,2.292e-05,3.346e-05,'D'
3405,-4.632e-05,-1.57e-06,-4.89e-06,-0.00089566,0.00030774,-4.93e-06,-4.021e-05,-5.195e-05,-2.517e-05,-0.00038972,0.00025041,-4.866e-05,3.248e-05,-3.74e-06,-8.78e-06,3.908e-05,-1.553e-05,2.16e-06,2.053e-05,2.41e-06,-1.52e-06,-3.908e-05,1.319e-05,1.38e-06,4.66e-05,0.00094707,7.035e-05,0.00046578,3.386e-05,4.211e-05,2.073e-05,4.127e-05,'D'
3959,-7.674e-05,-0.00092972,-2.622e-05,-0.00337896,-0.00326589,-0.00050936,-0.00023628,-0.00077347,-6.61e-05,-0.00070523,-0.00086414,-0.00020104,5.02e-06,2.062e-05,2.33e-06,-0.00022205,-8.517e-05,1.102e-05,-8.6e-07,2.515e-05,3.4e-07,2.342e-05,8.828e-05,3.395e-05,0.00093325,0.00472682,0.00081145,0.00113336,2.135e-05,0.00023808,2.516e-05,9.744e-05,'D'
4489,-0.00075129,-0.00086975,-0.00011296,0.00059606,-0.00284525,-7.675e-05,-0.00123624,-0.00131621,-0.00020726,0.00079767,-0.00384775,-0.00020058,3.05e-05,0.00014462,1.982e-05,-1.69e-06,0.00026669,4.857e-05,4.425e-05,7.551e-05,1.554e-05,-1.535e-05,0.0002795,4.336e-05,0.00115484,0.00290803,0.0018176,0.00393468,0.00014913,0.00027108,8.889e-05,0.00028326,'D'
1497,0.00654796,0.00063618,-0.00095952,-0.00034577,0.00082609,0.00020437,0.00043148,0.00012478,0.00016346,-0.00022334,0.00066121,0.00016722,0.00013439,-5.41e-06,-6.837e-05,-0.00011664,0.00022655,4.069e-05,-3.006e-05,-1.184e-05,-9.699999999999999e-06,-8.537e-05,0.00016552,3.028e-05,0.0066484,0.00091856,0.00047798,0.00071766,0.00015088,0.00025804,3.374e-05,0.00018868,'D'
904,0.00210688,0.00102507,-0.00032711,0.009295200000000002,-0.02228797,-0.0004391,8.116e-05,-4.363e-05,-7.494e-05,0.01294217,-0.03202661,-0.00198877,0.00044800000000000005,0.0001147,-2.177e-05,-0.00173135,-0.00036310000000000004,-0.00039727,0.00049199,8.217e-05,-2.256e-05,-0.00021022,-0.00374947,-0.0006303999999999999,0.00236574,0.02415258,0.00011877,0.03459998,0.00046296,0.00181308,0.00049932,0.00380791,'D'
1494,0.00087597,6.733e-05,8.061e-05,0.01292329,-0.00414335,0.00074003,0.00034579,1.957e-05,8.115e-05,0.00012338,-2.627e-05,2.908e-05,0.00018588,7.894e-05,1.447e-05,1.12e-06,-3.415e-05,1.409e-05,0.00011106,6.438e-05,1.194e-05,7.19e-06,3.137e-05,6.59e-06,0.00088224,0.01359141,0.00035572,0.00012945,0.00020247,3.696e-05,0.00012892,3.285e-05,'D'
7287,0.00570413,-0.00169475,0.00323047,-0.00353201,-0.00041769,-0.00733286,0.00578521,-0.00163337,0.00508696,-0.00210007,0.00025731,-0.00740911,0.00031137,-0.00038385,0.00206721,0.00084734,-0.00028007,-0.00082241,0.00068546,-0.00027452,0.00150597,0.00063994,-0.00044865,0.00070438,0.00677091,0.00814987,0.00787487,0.00770528,0.00212547,0.00121358,0.00167725,0.00105213,'D'
81,-0.00113606,-3.551e-05,-0.00012504,0.00646092,-0.00171403,0.00136145,-0.00088042,-2.593e-05,-6.555e-05,-0.00310083,0.00088395,1.463e-05,1.872e-05,-2.33e-06,4.33e-06,-0.00107448,-4.681e-05,-0.00011963,1.094e-05,-2.85e-06,2.54e-06,-0.00031342,-0.00017601,-2.977e-05,0.00114347,0.00682165,0.00088324,0.0032244,1.935e-05,0.00108214,1.159e-05,0.00036069,'D'
4021,0.00051764,-0.00017722,-2.087e-05,-0.00016297,-3.717e-05,-3.308e-05,3.8e-06,3.744e-05,-1.25e-05,-0.00018117,-3.254e-05,-2.936e-05,-6.6e-06,-3.1e-06,-2.78e-06,-6.28e-06,6.2e-06,-1.4e-06,-5.9e-07,2.8e-07,-9.000000000000001e-07,-1.715e-05,5.45e-06,-3.13e-06,0.00054753,0.0001704,3.966e-05,0.0001864,7.8e-06,8.94e-06,1.11e-06,1.826e-05,'D'
9293,-0.00799394,-0.01160458,0.00104235,0.00012596,-0.00095759,-0.0001346,-0.00700769,-0.01280125,0.00094896,0.0002907,-0.00099653,-0.00016773,-0.00342409,-0.00281008,0.00023002,-5.447e-05,0.00027058,-1.177e-05,-0.00228019,-0.00371422,0.00030438,-3.894e-05,0.00033881,1.113e-05,0.01412996,0.00097517,0.01462464,0.00105153,0.00443552,0.00027625,0.00436891,0.00034122,'D'
755,0.00103825,0.00061657,-9.785e-05,0.00017702,-0.00047946,0.00011779,0.0011109000000000002,0.00015179,-0.00014967,0.00128721,0.00121604,-0.00011473,0.00010442,6.976e-05,-2.254e-05,7.719e-05,1.079e-05,8.5e-07,0.0001249,7.247e-05,-1.902e-05,6.589e-05,4.044e-05,-7.95e-06,0.00121148,0.00052449,0.00113116,0.00177449,0.00012759,7.795e-05,0.00014565,7.772e-05,'D'
4832,-0.00010432,-7.900000000000001e-05,-0.00010556,3.684e-05,-0.00018812,-3.661e-05,-4.994e-05,-8.451e-05,-0.00013116,1.6e-07,-0.00028663,-7.598e-05,-2.392e-05,-3.45e-06,1.69e-06,9.3e-07,-8.4e-07,3.15e-06,-2.983e-05,-5.47e-06,3.26e-06,-2.47e-06,-1.96e-06,1.75e-06,0.00016813,0.00019515,0.00016383,0.00029652,2.423e-05,3.39e-06,3.05e-05,3.61e-06,'D'
1499,0.00015965,5.005e-05,-3.615e-05,-0.00055303,0.00099857,0.00023418,0.00025955,1.726e-05,-7.69e-06,-0.00037251,0.00079644,0.00017869,-4.053e-05,-9.882e-05,1.963e-05,9.15e-06,-0.00042413,-2.118e-05,-0.00022263,-0.00011343,-8.748e-05,-4.6e-06,-0.00035647,-2.087e-05,0.00017117,0.00116525,0.00026024,0.00089722,0.00010859999999999998,0.00042476,0.00026474,0.00035711,'D'
1703,-0.00016723,3.845e-05,6.635e-05,0.00104263,0.00046261,0.00035808,-0.00016686,3.71e-05,6.633e-05,0.00090661,0.00045703,0.00039181,-0.00051944,-5.856e-05,9.319e-05,9.244e-05,3.19e-06,0.0001474,-0.00051891,-6.043e-05,9.32e-05,0.00010143,0.00010514,0.00014512,0.00018398,0.00119554,0.00018336,0.00108827,0.00053097,0.00017401,0.00053066,0.00020591,'D'
7471,-0.00664133,0.00302816,0.00291221,0.00183525,-0.00298048,-0.00134005,-0.00612516,0.00814219,0.00210989,0.00208488,-0.00127953,-0.00114777,-0.00033441,-0.00213297,0.00026045,0.00046051,0.00123292,-0.00022587,0.00010281,-0.001419,0.00031351,-0.00122862,-0.00078265,-0.00066785,0.00785863,0.00374795,0.01040502,0.00270209,0.00217468,0.00133536,0.00145685,0.00160252,'H'
1594,0.00021122,-0.00062916,9.033e-05,0.00128167,-0.00031378,0.00012535,0.00018199,-0.00048756,6.968e-05,0.00098877,-0.00018105,0.00010449,-2.241e-05,1.405e-05,5.72e-06,0.00014042,5.16e-06,2.693e-05,-1.129e-05,-1.0199999999999999e-05,8.400000000000001e-06,0.00011277,-2.22e-06,2.145e-05,0.00066979,0.00132546,0.00052506,0.00101062,2.706e-05,0.00014307,1.738e-05,0.00011481,'D'
7962,-0.00147406,-0.00259757,0.00030447,-0.00959812,0.00584507,-0.00165252,-2.97e-05,-0.00020489,3.677e-05,-0.00762228,0.00161966,-0.00117919,-0.00051802,-0.0007877000000000001,9.539e-05,0.00149439,-0.00060561,0.00022118,-2.911e-05,-3.768e-05,9.69e-06,0.0011642999999999998,-0.00044138,0.00018475,0.00300215,0.01135868,0.00021027,0.00788118,0.00094758,0.00162754,4.859e-05,0.00125879,'D'
8165,6.59e-06,-0.00627027,-0.0010257,-0.00228439,-0.00415903,0.00019108,0.00591833,-0.00169043,-0.00079264,-0.00280031,0.000767,0.00102101,-0.00014671,0.00121301,0.00023654,-0.00014264,0.00335963,0.00074842,0.00209537,0.00100545,0.00012716,-0.00625868,0.00333435,0.00089902,0.00635362,0.00474894,0.00620584,0.00307774,0.00124453,0.00344494,0.00232759,0.00714823,'H'
962,-0.00107563,0.00074966,0.0001936,0.00013621,0.00065215,-1.015e-05,-0.00269398,0.00100762,0.00029799,-0.00034808,0.00082237,-1.669e-05,0.00082674,-8.451e-05,7.488e-05,5.477e-05,4.737e-05,1.65e-06,-0.00188666,0.0007063,0.00011729,-0.00019049,0.00012131,-2.561e-05,0.00132531,0.0006663,0.00289165,0.00089316,0.00083442,7.243e-05,0.00201795,0.00022728,'D'
8389,0.00088025,0.00161322,3.406e-05,-0.00015769,-0.00025453,-6.242e-05,0.00093961,0.00060111,6.7e-07,-0.00062462,-0.00048971,-9.96e-06,9.747e-05,0.0005092,3.48e-05,-5.323e-05,7.874e-05,-2.28e-06,0.00011986,0.0002628,2.173e-05,-0.00261473,0.00119011,-0.00044873,0.00183806,0.00030586,0.00111544,0.00079376,0.00051961,9.507e-05,0.00028966,0.00290766,'H'
